PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
1672,1,4,260,1672,4,10-02-08 0:00,19-02-08 0:00,253.323,20.2658,6.3331,279.9219,19-02-08 0:00
1673,1,4,258,1600,1,10-02-08 0:00,19-02-08 0:00,1276.275,102.102,31.9069,1410.2839,19-02-08 0:00
1674,1,4,254,1522,1,10-02-08 0:00,19-02-08 0:00,2003.925,160.314,50.0981,2214.3371,19-02-08 0:00
1675,1,4,257,1570,2,10-02-08 0:00,19-02-08 0:00,50860.425,4068.834,1271.5106,56200.7696,19-02-08 0:00
1676,1,4,261,1516,1,10-02-08 0:00,19-02-08 0:00,454.86,36.3888,11.3715,502.6203,19-02-08 0:00
1677,1,4,251,1506,5,10-02-08 0:00,19-02-08 0:00,43878.45,3510.276,1096.9613,48485.6873,19-02-08 0:00
1678,1,4,253,1626,2,10-02-08 0:00,19-02-08 0:00,7132.125,570.57,178.3031,7880.9981,19-02-08 0:00
1679,1,4,255,1542,2,10-02-08 0:00,19-02-08 0:00,28343.7,2267.496,708.5925,31319.7885,19-02-08 0:00
1680,1,4,256,1610,4,10-02-08 0:00,19-02-08 0:00,22516.725,1801.338,562.9181,24880.9811,19-02-08 0:00
1681,1,4,259,1638,5,11-02-08 0:00,20-02-08 0:00,34644.225,2771.538,866.1056,38281.8686,20-02-08 0:00
1682,1,4,260,1582,5,11-02-08 0:00,20-02-08 0:00,272.7585,21.8207,6.819,301.3982,20-02-08 0:00
1683,2,4,258,1510,5,11-02-08 0:00,20-02-08 0:00,143.0415,11.4433,3.576,158.0608,20-02-08 0:00
1684,1,4,254,1526,2,11-02-08 0:00,20-02-08 0:00,28199.325,2255.946,704.9831,31160.2541,20-02-08 0:00
1685,1,4,257,1644,1,11-02-08 0:00,20-02-08 0:00,3713.325,297.066,92.8331,4103.2241,20-02-08 0:00
1686,1,4,261,1680,5,11-02-08 0:00,20-02-08 0:00,63831.075,5106.486,1595.7769,70533.3379,20-02-08 0:00
1687,1,4,251,1584,5,11-02-08 0:00,20-02-08 0:00,16340.31,1307.2248,408.5078,18056.0426,20-02-08 0:00
1688,1,4,253,1620,5,11-02-08 0:00,20-02-08 0:00,5711.475,456.918,142.7869,6311.1799,20-02-08 0:00
1689,1,4,252,1666,4,11-02-08 0:00,20-02-08 0:00,235.9035,18.8723,5.8976,260.6734,20-02-08 0:00
1690,1,4,256,1592,2,11-02-08 0:00,20-02-08 0:00,97.965,7.8372,2.4491,108.2513,20-02-08 0:00
1691,1,4,259,1618,4,11-02-08 0:00,20-02-08 0:00,114.471,9.1577,2.8618,126.4905,20-02-08 0:00
1692,1,4,260,1612,4,11-02-08 0:00,20-02-08 0:00,132.6465,10.6117,3.3162,146.5744,20-02-08 0:00
1693,1,4,258,1586,5,11-02-08 0:00,20-02-08 0:00,43878.45,3510.276,1096.9613,48485.6873,20-02-08 0:00
1694,1,4,254,1500,1,11-02-08 0:00,20-02-08 0:00,418.95,33.516,10.4738,462.9398,20-02-08 0:00
1695,1,4,257,1656,4,11-02-08 0:00,20-02-08 0:00,129.969,10.3975,3.2492,143.6157,20-02-08 0:00
1696,1,4,261,1572,1,11-02-08 0:00,20-02-08 0:00,461.79,36.9432,11.5448,510.278,20-02-08 0:00
1697,1,4,251,1562,4,16-02-08 0:00,25-02-08 0:00,722.61,57.8088,18.0653,798.4841,25-02-08 0:00
1698,1,4,253,1662,2,16-02-08 0:00,25-02-08 0:00,37.0755,2.966,0.9269,40.9684,25-02-08 0:00
1699,1,4,255,1682,4,16-02-08 0:00,25-02-08 0:00,21558.075,1724.646,538.9519,23821.6729,25-02-08 0:00
1700,1,4,252,1686,4,16-02-08 0:00,25-02-08 0:00,422.1,33.768,10.5525,466.4205,25-02-08 0:00
1701,1,4,259,1684,4,16-02-08 0:00,25-02-08 0:00,45172.05,3613.764,1129.3013,49915.1153,25-02-08 0:00
1702,1,4,260,1534,5,16-02-08 0:00,25-02-08 0:00,273.7035,21.8963,6.8426,302.4424,25-02-08 0:00
1703,1,4,258,1614,5,16-02-08 0:00,25-02-08 0:00,415.8,33.264,10.395,459.459,25-02-08 0:00
1704,1,3,250,1588,5,16-02-08 0:00,25-02-08 0:00,40471.2,3237.696,1011.78,44720.676,25-02-08 0:00
1705,1,4,257,1622,5,16-02-08 0:00,25-02-08 0:00,1225.665,98.0532,30.6416,1354.3598,25-02-08 0:00
1706,1,4,261,1632,5,16-02-08 0:00,25-02-08 0:00,62092.8,4967.424,1552.32,68612.544,25-02-08 0:00
1707,1,4,251,1608,5,16-02-08 0:00,25-02-08 0:00,5948.25,475.86,148.7063,6572.8163,25-02-08 0:00
1708,1,4,253,1576,5,16-02-08 0:00,25-02-08 0:00,91117.95,7289.436,2277.9488,100685.3348,25-02-08 0:00
1709,1,4,255,1590,1,16-02-08 0:00,25-02-08 0:00,525,42,13.125,580.125,25-02-08 0:00
1710,1,4,256,1514,5,16-02-08 0:00,25-02-08 0:00,2003.6835,160.2947,50.0921,2214.0703,25-02-08 0:00
1711,1,4,259,1498,4,16-02-08 0:00,25-02-08 0:00,26455.275,2116.422,661.3819,29233.0789,25-02-08 0:00
1712,1,4,260,1674,2,16-02-08 0:00,25-02-08 0:00,944.37,75.5496,23.6093,1043.5289,25-02-08 0:00
1713,1,4,258,1652,1,17-02-08 0:00,26-02-08 0:00,6993.525,559.482,174.8381,7727.8451,26-02-08 0:00
1714,1,4,254,1578,3,17-02-08 0:00,26-02-08 0:00,36122.625,2889.81,903.0656,39915.5006,26-02-08 0:00
1715,1,4,257,1538,5,17-02-08 0:00,26-02-08 0:00,37843.575,3027.486,946.0894,41817.1504,26-02-08 0:00
1716,1,4,261,1556,4,17-02-08 0:00,26-02-08 0:00,25531.275,2042.502,638.2819,28212.0589,26-02-08 0:00
1717,1,4,251,1554,5,17-02-08 0:00,26-02-08 0:00,773.955,61.9164,19.3489,855.2203,26-02-08 0:00
1718,1,4,253,1688,4,17-02-08 0:00,26-02-08 0:00,125.748,10.0598,3.1437,138.9515,26-02-08 0:00
1719,1,4,255,1580,5,17-02-08 0:00,26-02-08 0:00,150.7905,12.0632,3.7698,166.6235,26-02-08 0:00
1720,1,4,256,1496,4,17-02-08 0:00,26-02-08 0:00,360.045,28.8036,9.0011,397.8497,26-02-08 0:00
1721,1,4,259,1494,2,17-02-08 0:00,26-02-08 0:00,8847.3,707.784,221.1825,9776.2665,26-02-08 0:00
1722,2,4,250,1650,5,17-02-08 0:00,26-02-08 0:00,171.0765,13.6861,4.2769,189.0395,26-02-08 0:00
1723,2,4,258,1654,4,17-02-08 0:00,26-02-08 0:00,20397.3,1631.784,509.9325,22539.0165,26-02-08 0:00
1724,1,4,254,1664,3,17-02-08 0:00,26-02-08 0:00,14628.075,1170.246,365.7019,16164.0229,26-02-08 0:00
1725,1,4,257,1678,3,17-02-08 0:00,26-02-08 0:00,58685.55,4694.844,1467.1388,64847.5328,26-02-08 0:00
1726,1,4,261,1616,5,17-02-08 0:00,26-02-08 0:00,563.5665,45.0853,14.0892,622.741,26-02-08 0:00
1727,1,4,251,1492,5,17-02-08 0:00,26-02-08 0:00,773.955,61.9164,19.3489,855.2203,26-02-08 0:00
1728,1,4,253,1602,5,17-02-08 0:00,26-02-08 0:00,1796.0355,143.6828,44.9009,1984.6192,26-02-08 0:00
1729,1,4,255,1540,5,18-02-08 0:00,27-02-08 0:00,658.9485,52.7159,16.4737,728.1381,27-02-08 0:00
1730,1,4,256,1628,5,18-02-08 0:00,27-02-08 0:00,34644.225,2771.538,866.1056,38281.8686,27-02-08 0:00
1731,1,4,259,1604,3,18-02-08 0:00,27-02-08 0:00,1581.93,126.5544,39.5483,1748.0327,27-02-08 0:00
1732,1,4,260,1690,5,18-02-08 0:00,27-02-08 0:00,146.286,11.7029,3.6572,161.6461,27-02-08 0:00
1733,1,4,250,1566,5,18-02-08 0:00,27-02-08 0:00,102.564,8.2051,2.5641,113.3332,27-02-08 0:00
1734,1,4,254,1698,5,18-02-08 0:00,27-02-08 0:00,150.7905,12.0632,3.7698,166.6235,27-02-08 0:00
1735,1,4,257,1560,5,18-02-08 0:00,27-02-08 0:00,13669.425,1093.554,341.7356,15104.7146,27-02-08 0:00
1736,1,4,261,1692,5,18-02-08 0:00,27-02-08 0:00,13458.69,1076.6952,336.4673,14871.8525,27-02-08 0:00
1737,1,4,251,1696,2,18-02-08 0:00,27-02-08 0:00,101720.85,8137.668,2543.0213,112401.5393,27-02-08 0:00
1738,1,4,253,1504,1,18-02-08 0:00,27-02-08 0:00,551.88,44.1504,13.797,609.8274,27-02-08 0:00
1739,1,4,255,1544,1,18-02-08 0:00,27-02-08 0:00,6987.75,559.02,174.6938,7721.4638,27-02-08 0:00
1740,1,4,256,1530,2,18-02-08 0:00,27-02-08 0:00,28072.275,2245.782,701.8069,31019.8639,27-02-08 0:00
1741,1,4,259,1508,1,18-02-08 0:00,27-02-08 0:00,1917.3,153.384,47.9325,2118.6165,27-02-08 0:00
1742,1,4,260,1694,1,18-02-08 0:00,27-02-08 0:00,4215.75,337.26,105.3938,4658.4038,27-02-08 0:00
1743,1,4,258,1624,2,18-02-08 0:00,27-02-08 0:00,28297.5,2263.8,707.4375,31268.7375,27-02-08 0:00
1744,1,4,254,1548,2,18-02-08 0:00,27-02-08 0:00,59.9445,4.7956,1.4986,66.2387,27-02-08 0:00
1745,1,4,257,1598,4,21-02-08 0:00,01-03-08 0:00,567.5985,45.4079,14.19,627.1964,01-03-08 0:00
1746,1,4,261,1658,5,21-02-08 0:00,01-03-08 0:00,43878.45,3510.276,1096.9613,48485.6873,01-03-08 0:00
1747,1,4,251,1536,4,21-02-08 0:00,01-03-08 0:00,722.4525,57.7962,18.0613,798.31,01-03-08 0:00
1748,1,4,253,1568,2,21-02-08 0:00,01-03-08 0:00,24318.525,1945.482,607.9631,26871.9701,01-03-08 0:00
1749,1,4,255,1648,5,21-02-08 0:00,01-03-08 0:00,142.4115,11.3929,3.5603,157.3647,01-03-08 0:00
1750,1,4,256,1646,2,21-02-08 0:00,01-03-08 0:00,48030.675,3842.454,1200.7669,53073.8959,01-03-08 0:00
1751,1,4,252,1672,2,21-02-08 0:00,01-03-08 0:00,50860.425,4068.834,1271.5106,56200.7696,01-03-08 0:00
1752,1,4,260,1600,1,21-02-08 0:00,01-03-08 0:00,1276.275,102.102,31.9069,1410.2839,01-03-08 0:00
1753,1,4,258,1522,1,21-02-08 0:00,01-03-08 0:00,2003.925,160.314,50.0981,2214.3371,01-03-08 0:00
1754,1,4,254,1570,2,21-02-08 0:00,01-03-08 0:00,28343.7,2267.496,708.5925,31319.7885,01-03-08 0:00
1755,1,4,257,1516,1,21-02-08 0:00,01-03-08 0:00,454.86,36.3888,11.3715,502.6203,01-03-08 0:00
1756,1,4,261,1506,5,21-02-08 0:00,01-03-08 0:00,43878.45,3510.276,1096.9613,48485.6873,01-03-08 0:00
1757,1,4,250,1626,2,21-02-08 0:00,01-03-08 0:00,7132.125,570.57,178.3031,7880.9981,01-03-08 0:00
1758,1,4,253,1542,2,21-02-08 0:00,01-03-08 0:00,28343.7,2267.496,708.5925,31319.7885,01-03-08 0:00
1759,1,4,255,1610,4,21-02-08 0:00,01-03-08 0:00,22516.725,1801.338,562.9181,24880.9811,01-03-08 0:00
1760,1,4,256,1638,5,21-02-08 0:00,01-03-08 0:00,34644.225,2771.538,866.1056,38281.8686,01-03-08 0:00
1761,1,4,259,1582,4,22-02-08 0:00,02-03-08 0:00,501.1965,40.0957,12.5299,553.8221,02-03-08 0:00
1762,1,4,260,1510,5,22-02-08 0:00,02-03-08 0:00,143.0415,11.4433,3.576,158.0608,02-03-08 0:00
1763,1,4,258,1526,2,22-02-08 0:00,02-03-08 0:00,28199.325,2255.946,704.9831,31160.2541,02-03-08 0:00
1764,1,4,254,1644,1,22-02-08 0:00,02-03-08 0:00,3713.325,297.066,92.8331,4103.2241,02-03-08 0:00
1765,1,4,252,1680,5,22-02-08 0:00,02-03-08 0:00,63831.075,5106.486,1595.7769,70533.3379,02-03-08 0:00
1766,1,4,261,1584,5,22-02-08 0:00,02-03-08 0:00,13361.04,1068.8832,334.026,14763.9492,02-03-08 0:00
1767,1,4,251,1620,5,22-02-08 0:00,02-03-08 0:00,5711.475,456.918,142.7869,6311.1799,02-03-08 0:00
1768,1,4,253,1666,5,22-02-08 0:00,02-03-08 0:00,696.528,55.7222,17.4132,769.6634,02-03-08 0:00
1769,1,4,255,1592,2,22-02-08 0:00,02-03-08 0:00,97.965,7.8372,2.4491,108.2513,02-03-08 0:00
1770,1,4,256,1618,4,22-02-08 0:00,02-03-08 0:00,114.471,9.1577,2.8618,126.4905,02-03-08 0:00
1771,1,4,259,1612,4,22-02-08 0:00,02-03-08 0:00,132.6465,10.6117,3.3162,146.5744,02-03-08 0:00
1772,1,4,260,1586,5,22-02-08 0:00,02-03-08 0:00,43878.45,3510.276,1096.9613,48485.6873,02-03-08 0:00
1773,1,4,258,1500,1,22-02-08 0:00,02-03-08 0:00,418.95,33.516,10.4738,462.9398,02-03-08 0:00
1774,1,4,254,1656,4,22-02-08 0:00,02-03-08 0:00,272.4435,21.7955,6.8111,301.0501,02-03-08 0:00
1775,1,4,257,1572,1,22-02-08 0:00,02-03-08 0:00,461.79,36.9432,11.5448,510.278,02-03-08 0:00
1776,1,4,261,1562,4,22-02-08 0:00,02-03-08 0:00,513.1665,41.0533,12.8292,567.049,02-03-08 0:00
1777,1,4,251,1662,2,23-02-08 0:00,03-03-08 0:00,37.0755,2.966,0.9269,40.9684,03-03-08 0:00
1778,1,4,253,1682,4,23-02-08 0:00,03-03-08 0:00,21558.075,1724.646,538.9519,23821.6729,03-03-08 0:00
1779,1,4,255,1686,4,23-02-08 0:00,03-03-08 0:00,663.6735,53.0939,16.5918,733.3592,03-03-08 0:00
1780,1,4,256,1684,5,23-02-08 0:00,03-03-08 0:00,65240.175,5219.214,1631.0044,72090.3934,03-03-08 0:00
1781,1,4,259,1534,4,23-02-08 0:00,03-03-08 0:00,503.0865,40.2469,12.5772,555.9106,03-03-08 0:00
1782,1,4,260,1614,5,23-02-08 0:00,03-03-08 0:00,273.0735,21.8459,6.8268,301.7462,03-03-08 0:00
1783,1,4,258,1588,5,23-02-08 0:00,03-03-08 0:00,40471.2,3237.696,1011.78,44720.676,03-03-08 0:00
1784,1,4,254,1622,5,23-02-08 0:00,03-03-08 0:00,278.523,22.2818,6.9631,307.7679,03-03-08 0:00
1785,1,4,257,1632,5,23-02-08 0:00,03-03-08 0:00,62092.8,4967.424,1552.32,68612.544,03-03-08 0:00
1786,1,4,261,1608,5,23-02-08 0:00,03-03-08 0:00,5948.25,475.86,148.7063,6572.8163,03-03-08 0:00
1787,1,4,251,1576,5,23-02-08 0:00,03-03-08 0:00,91117.95,7289.436,2277.9488,100685.3348,03-03-08 0:00
1788,1,4,253,1590,1,23-02-08 0:00,03-03-08 0:00,525,42,13.125,580.125,03-03-08 0:00
1789,1,4,252,1514,5,24-02-08 0:00,04-03-08 0:00,2003.6835,160.2947,50.0921,2214.0703,04-03-08 0:00
1790,1,4,256,1498,4,24-02-08 0:00,04-03-08 0:00,26455.275,2116.422,661.3819,29233.0789,04-03-08 0:00
1791,1,4,259,1674,2,24-02-08 0:00,04-03-08 0:00,944.37,75.5496,23.6093,1043.5289,04-03-08 0:00
1792,1,4,260,1652,4,24-02-08 0:00,04-03-08 0:00,44594.55,3567.564,1114.8638,49276.9778,04-03-08 0:00
1793,1,4,258,1578,5,24-02-08 0:00,04-03-08 0:00,26720.925,2137.674,668.0231,29526.6221,04-03-08 0:00
1794,1,4,254,1538,5,24-02-08 0:00,04-03-08 0:00,37843.575,3027.486,946.0894,41817.1504,04-03-08 0:00
1795,1,4,257,1556,4,24-02-08 0:00,04-03-08 0:00,25531.275,2042.502,638.2819,28212.0589,04-03-08 0:00
1796,1,4,261,1554,4,24-02-08 0:00,04-03-08 0:00,482.517,38.6014,12.0629,533.1813,04-03-08 0:00
1797,1,4,251,1688,4,24-02-08 0:00,04-03-08 0:00,125.748,10.0598,3.1437,138.9515,04-03-08 0:00
1798,1,4,253,1580,5,24-02-08 0:00,04-03-08 0:00,150.7905,12.0632,3.7698,166.6235,04-03-08 0:00
1799,1,4,255,1496,4,24-02-08 0:00,04-03-08 0:00,235.9035,18.8723,5.8976,260.6734,04-03-08 0:00
1800,1,4,252,1494,2,24-02-08 0:00,04-03-08 0:00,8847.3,707.784,221.1825,9776.2665,04-03-08 0:00
1801,1,4,259,1650,5,24-02-08 0:00,04-03-08 0:00,171.0765,13.6861,4.2769,189.0395,04-03-08 0:00
1802,1,4,260,1654,4,24-02-08 0:00,04-03-08 0:00,20397.3,1631.784,509.9325,22539.0165,04-03-08 0:00
1803,1,4,258,1664,3,24-02-08 0:00,04-03-08 0:00,14628.075,1170.246,365.7019,16164.0229,04-03-08 0:00
1804,1,3,250,1678,3,24-02-08 0:00,04-03-08 0:00,33350.625,2668.05,833.7656,36852.4406,04-03-08 0:00
1805,1,4,257,1616,4,25-02-08 0:00,05-03-08 0:00,1860.39,148.8312,46.5098,2055.731,05-03-08 0:00
1806,1,4,261,1492,4,25-02-08 0:00,05-03-08 0:00,482.517,38.6014,12.0629,533.1813,05-03-08 0:00
1807,2,4,251,1602,5,25-02-08 0:00,05-03-08 0:00,1796.0355,143.6828,44.9009,1984.6192,05-03-08 0:00
1808,1,4,253,1540,4,25-02-08 0:00,05-03-08 0:00,602.2485,48.1799,15.0562,665.4846,05-03-08 0:00
1809,1,4,255,1628,5,25-02-08 0:00,05-03-08 0:00,34644.225,2771.538,866.1056,38281.8686,05-03-08 0:00
1810,1,4,256,1604,4,25-02-08 0:00,05-03-08 0:00,1839.5055,147.1604,45.9876,2032.6535,05-03-08 0:00
1811,1,4,259,1690,5,25-02-08 0:00,05-03-08 0:00,146.286,11.7029,3.6572,161.6461,05-03-08 0:00
1812,1,4,260,1566,5,25-02-08 0:00,05-03-08 0:00,102.564,8.2051,2.5641,113.3332,05-03-08 0:00
1813,1,4,258,1698,5,25-02-08 0:00,05-03-08 0:00,150.7905,12.0632,3.7698,166.6235,05-03-08 0:00
1814,1,4,254,1560,5,25-02-08 0:00,05-03-08 0:00,13669.425,1093.554,341.7356,15104.7146,05-03-08 0:00
1815,1,4,257,1692,5,25-02-08 0:00,05-03-08 0:00,2934.54,234.7632,73.3635,3242.6667,05-03-08 0:00
1816,1,4,261,1696,2,25-02-08 0:00,05-03-08 0:00,50860.425,4068.834,1271.5106,56200.7696,05-03-08 0:00
1817,1,4,251,1504,1,28-02-08 0:00,08-03-08 0:00,551.88,44.1504,13.797,609.8274,08-03-08 0:00
1818,1,4,253,1544,1,28-02-08 0:00,08-03-08 0:00,6987.75,559.02,174.6938,7721.4638,08-03-08 0:00
1819,1,4,255,1530,2,28-02-08 0:00,08-03-08 0:00,28072.275,2245.782,701.8069,31019.8639,08-03-08 0:00
1820,1,4,256,1508,1,28-02-08 0:00,08-03-08 0:00,37312.275,2984.982,932.8069,41230.0639,08-03-08 0:00
1821,1,4,259,1694,1,28-02-08 0:00,08-03-08 0:00,3407.25,272.58,85.1813,3765.0113,08-03-08 0:00
1822,1,4,250,1624,2,28-02-08 0:00,08-03-08 0:00,28297.5,2263.8,707.4375,31268.7375,08-03-08 0:00
1823,1,4,258,1548,2,28-02-08 0:00,08-03-08 0:00,59.9445,4.7956,1.4986,66.2387,08-03-08 0:00
1824,1,4,254,1598,4,28-02-08 0:00,08-03-08 0:00,240.723,19.2578,6.0181,265.9989,08-03-08 0:00
1825,1,4,257,1658,5,28-02-08 0:00,08-03-08 0:00,43878.45,3510.276,1096.9613,48485.6873,08-03-08 0:00
1826,1,4,261,1536,5,28-02-08 0:00,08-03-08 0:00,544.7295,43.5784,13.6182,601.9261,08-03-08 0:00
1827,1,4,251,1568,1,28-02-08 0:00,08-03-08 0:00,18641.7,1491.336,466.0425,20599.0785,08-03-08 0:00
1828,1,4,253,1648,5,28-02-08 0:00,08-03-08 0:00,142.4115,11.3929,3.5603,157.3647,08-03-08 0:00
1829,1,4,255,1646,2,28-02-08 0:00,08-03-08 0:00,48030.675,3842.454,1200.7669,53073.8959,08-03-08 0:00
1830,1,4,256,1672,4,28-02-08 0:00,08-03-08 0:00,421.155,33.6924,10.5289,465.3763,08-03-08 0:00
1831,1,4,259,1600,1,28-02-08 0:00,08-03-08 0:00,1276.275,102.102,31.9069,1410.2839,08-03-08 0:00
1832,1,4,260,1522,1,28-02-08 0:00,08-03-08 0:00,2003.925,160.314,50.0981,2214.3371,08-03-08 0:00
1833,1,4,250,1570,4,29-02-08 0:00,09-03-08 0:00,22516.725,1801.338,562.9181,24880.9811,09-03-08 0:00
1834,1,4,254,1516,1,29-02-08 0:00,09-03-08 0:00,454.86,36.3888,11.3715,502.6203,09-03-08 0:00
1835,1,4,257,1506,5,29-02-08 0:00,09-03-08 0:00,43878.45,3510.276,1096.9613,48485.6873,09-03-08 0:00
1836,1,4,261,1626,2,29-02-08 0:00,09-03-08 0:00,7132.125,570.57,178.3031,7880.9981,09-03-08 0:00
1837,1,4,251,1542,2,29-02-08 0:00,09-03-08 0:00,28343.7,2267.496,708.5925,31319.7885,09-03-08 0:00
1838,1,4,253,1610,4,29-02-08 0:00,09-03-08 0:00,22516.725,1801.338,562.9181,24880.9811,09-03-08 0:00
1839,3,4,255,1638,5,29-02-08 0:00,09-03-08 0:00,34644.225,2771.538,866.1056,38281.8686,09-03-08 0:00
1840,1,4,256,1582,4,29-02-08 0:00,09-03-08 0:00,247.5585,19.8047,6.189,273.5522,09-03-08 0:00
1841,1,4,259,1510,5,01-03-08 0:00,10-03-08 0:00,143.0415,11.4433,3.576,158.0608,10-03-08 0:00
1842,1,4,260,1526,2,01-03-08 0:00,10-03-08 0:00,28199.325,2255.946,704.9831,31160.2541,10-03-08 0:00
1843,1,4,258,1644,1,01-03-08 0:00,10-03-08 0:00,3713.325,297.066,92.8331,4103.2241,10-03-08 0:00
1844,1,4,254,1680,5,01-03-08 0:00,10-03-08 0:00,43878.45,3510.276,1096.9613,48485.6873,10-03-08 0:00
1845,1,4,257,1584,5,01-03-08 0:00,10-03-08 0:00,2979.27,238.3416,74.4818,3292.0934,10-03-08 0:00
1846,1,4,261,1620,5,01-03-08 0:00,10-03-08 0:00,5711.475,456.918,142.7869,6311.1799,10-03-08 0:00
1847,1,4,251,1666,5,01-03-08 0:00,10-03-08 0:00,776.79,62.1432,19.4198,858.353,10-03-08 0:00
1848,1,4,253,1592,2,01-03-08 0:00,10-03-08 0:00,97.965,7.8372,2.4491,108.2513,10-03-08 0:00
1849,1,4,255,1618,4,01-03-08 0:00,10-03-08 0:00,114.471,9.1577,2.8618,126.4905,10-03-08 0:00
1850,1,4,256,1612,4,01-03-08 0:00,10-03-08 0:00,132.6465,10.6117,3.3162,146.5744,10-03-08 0:00
1851,1,4,252,1586,5,01-03-08 0:00,10-03-08 0:00,43878.45,3510.276,1096.9613,48485.6873,10-03-08 0:00
1852,1,4,260,1500,1,01-03-08 0:00,10-03-08 0:00,418.95,33.516,10.4738,462.9398,10-03-08 0:00
1853,1,4,258,1656,4,01-03-08 0:00,10-03-08 0:00,389.655,31.1724,9.7414,430.5688,10-03-08 0:00
1854,1,4,254,1572,1,01-03-08 0:00,10-03-08 0:00,461.79,36.9432,11.5448,510.278,10-03-08 0:00
1855,1,4,257,1562,4,01-03-08 0:00,10-03-08 0:00,2366.847,189.3478,59.1712,2615.366,10-03-08 0:00
1856,1,4,261,1662,2,01-03-08 0:00,10-03-08 0:00,37.0755,2.966,0.9269,40.9684,10-03-08 0:00
1857,1,4,250,1682,4,03-03-08 0:00,12-03-08 0:00,21558.075,1724.646,538.9519,23821.6729,12-03-08 0:00
1858,1,4,253,1686,4,03-03-08 0:00,12-03-08 0:00,624.2985,49.9439,15.6075,689.8499,12-03-08 0:00
1859,1,4,255,1684,4,03-03-08 0:00,12-03-08 0:00,20980.575,1678.446,524.5144,23183.5354,12-03-08 0:00
1860,1,4,256,1534,4,03-03-08 0:00,12-03-08 0:00,360.045,28.8036,9.0011,397.8497,12-03-08 0:00
1861,1,4,259,1614,4,06-03-08 0:00,15-03-08 0:00,260.4735,20.8379,6.5118,287.8232,15-03-08 0:00
1862,1,4,260,1588,5,06-03-08 0:00,15-03-08 0:00,40471.2,3237.696,1011.78,44720.676,15-03-08 0:00
1863,1,4,258,1622,5,06-03-08 0:00,15-03-08 0:00,414.855,33.1884,10.3714,458.4148,15-03-08 0:00
1864,1,4,254,1632,5,06-03-08 0:00,15-03-08 0:00,38421.075,3073.686,960.5269,42455.2879,15-03-08 0:00
1865,1,4,252,1608,5,06-03-08 0:00,15-03-08 0:00,5948.25,475.86,148.7063,6572.8163,15-03-08 0:00
1866,1,4,261,1576,5,06-03-08 0:00,15-03-08 0:00,91117.95,7289.436,2277.9488,100685.3348,15-03-08 0:00
1867,1,4,251,1590,1,06-03-08 0:00,15-03-08 0:00,525,42,13.125,580.125,15-03-08 0:00
1868,1,4,253,1514,5,06-03-08 0:00,15-03-08 0:00,2003.6835,160.2947,50.0921,2214.0703,15-03-08 0:00
1869,1,4,255,1498,4,06-03-08 0:00,15-03-08 0:00,26455.275,2116.422,661.3819,29233.0789,15-03-08 0:00
1870,1,4,256,1674,2,06-03-08 0:00,15-03-08 0:00,944.37,75.5496,23.6093,1043.5289,15-03-08 0:00
1871,1,4,259,1652,1,06-03-08 0:00,15-03-08 0:00,6993.525,559.482,174.8381,7727.8451,15-03-08 0:00
1872,1,4,260,1578,3,06-03-08 0:00,15-03-08 0:00,36122.625,2889.81,903.0656,39915.5006,15-03-08 0:00
1873,1,4,258,1538,5,06-03-08 0:00,15-03-08 0:00,37843.575,3027.486,946.0894,41817.1504,15-03-08 0:00
1874,1,4,254,1556,4,06-03-08 0:00,15-03-08 0:00,25531.275,2042.502,638.2819,28212.0589,15-03-08 0:00
1875,1,4,257,1554,4,06-03-08 0:00,15-03-08 0:00,111.069,8.8855,2.7767,122.7312,15-03-08 0:00
1876,1,4,261,1688,4,06-03-08 0:00,15-03-08 0:00,125.748,10.0598,3.1437,138.9515,15-03-08 0:00
1877,1,4,251,1580,5,07-03-08 0:00,16-03-08 0:00,150.7905,12.0632,3.7698,166.6235,16-03-08 0:00
1878,1,4,253,1496,5,07-03-08 0:00,16-03-08 0:00,696.528,55.7222,17.4132,769.6634,16-03-08 0:00
1879,1,4,255,1494,2,07-03-08 0:00,16-03-08 0:00,8847.3,707.784,221.1825,9776.2665,16-03-08 0:00
1880,1,4,256,1650,5,07-03-08 0:00,16-03-08 0:00,171.0765,13.6861,4.2769,189.0395,16-03-08 0:00
1881,1,4,259,1654,4,07-03-08 0:00,16-03-08 0:00,20397.3,1631.784,509.9325,22539.0165,16-03-08 0:00
1882,1,4,260,1664,3,07-03-08 0:00,16-03-08 0:00,14628.075,1170.246,365.7019,16164.0229,16-03-08 0:00
1883,2,4,258,1678,4,07-03-08 0:00,16-03-08 0:00,25334.925,2026.794,633.3731,27995.0921,16-03-08 0:00
1884,1,4,254,1616,5,07-03-08 0:00,16-03-08 0:00,278.523,22.2818,6.9631,307.7679,16-03-08 0:00
1885,2,4,257,1492,4,08-03-08 0:00,17-03-08 0:00,111.069,8.8855,2.7767,122.7312,17-03-08 0:00
1886,1,4,261,1602,5,08-03-08 0:00,17-03-08 0:00,1796.0355,143.6828,44.9009,1984.6192,17-03-08 0:00
1887,1,4,251,1540,4,08-03-08 0:00,17-03-08 0:00,748.755,59.9004,18.7189,827.3743,17-03-08 0:00
1888,1,4,253,1628,5,08-03-08 0:00,17-03-08 0:00,34644.225,2771.538,866.1056,38281.8686,17-03-08 0:00
