PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,ModifiedDat,TotalDue
1795,1,4,257,1556,4,24-02-08 0:00,04-03-08 0:00,25531.275,2042.5020000000002,638.2819,04-03-08 0:00,36309
1796,1,4,261,1554,4,24-02-08 0:00,04-03-08 0:00,482.517,38.6014,12.0629,04-03-08 0:00,29097
1797,1,4,251,1688,4,24-02-08 0:00,04-03-08 0:00,125.74799999999999,10.0598,3.1437,04-03-08 0:00,5142
1798,1,4,253,1580,5,24-02-08 0:00,04-03-08 0:00,150.7905,12.0632,3.7698,04-03-08 0:00,5470
1799,1,4,255,1496,4,24-02-08 0:00,04-03-08 0:00,235.9035,18.8723,5.8976,04-03-08 0:00,32707
1800,1,4,252,1494,2,24-02-08 0:00,04-03-08 0:00,8847.3,707.784,221.1825,04-03-08 0:00,29699
1801,1,4,259,1650,5,24-02-08 0:00,04-03-08 0:00,171.0765,13.6861,4.2769,04-03-08 0:00,39416
1802,1,4,260,1654,4,24-02-08 0:00,04-03-08 0:00,20397.3,1631.7839999999999,509.9325,04-03-08 0:00,34821
1803,1,4,258,1664,3,24-02-08 0:00,04-03-08 0:00,14628.075,1170.246,365.7019,04-03-08 0:00,10821
1804,1,3,250,1678,3,24-02-08 0:00,04-03-08 0:00,33350.625,2668.05,833.7656,04-03-08 0:00,29588
1805,1,4,257,1616,4,25-02-08 0:00,05-03-08 0:00,1860.39,148.8312,46.5098,05-03-08 0:00,24668
1806,1,4,261,1492,4,25-02-08 0:00,05-03-08 0:00,482.517,38.6014,12.0629,05-03-08 0:00,25135
1807,2,4,251,1602,5,25-02-08 0:00,05-03-08 0:00,1796.0355,143.6828,44.9009,05-03-08 0:00,11731
1808,1,4,253,1540,4,25-02-08 0:00,05-03-08 0:00,602.2485,48.1799,15.0562,05-03-08 0:00,15290
1809,1,4,255,1628,5,25-02-08 0:00,05-03-08 0:00,34644.225,2771.538,866.1056,05-03-08 0:00,36657
1810,1,4,256,1604,4,25-02-08 0:00,05-03-08 0:00,1839.5055,147.1604,45.9876,05-03-08 0:00,27122
1811,1,4,259,1690,5,25-02-08 0:00,05-03-08 0:00,146.286,11.7029,3.6572,05-03-08 0:00,3469
1812,1,4,260,1566,5,25-02-08 0:00,05-03-08 0:00,102.564,8.2051,2.5641,05-03-08 0:00,16259
1813,1,4,258,1698,5,25-02-08 0:00,05-03-08 0:00,150.7905,12.0632,3.7698,05-03-08 0:00,18479
1814,1,4,254,1560,5,25-02-08 0:00,05-03-08 0:00,13669.425,1093.5539999999999,341.7356,05-03-08 0:00,30121
1815,1,4,257,1692,5,25-02-08 0:00,05-03-08 0:00,2934.54,234.7632,73.3635,05-03-08 0:00,10958
1816,1,4,261,1696,2,25-02-08 0:00,05-03-08 0:00,50860.425,4068.8340000000003,1271.5106,05-03-08 0:00,31211
1817,1,4,251,1504,1,28-02-08 0:00,08-03-08 0:00,551.88,44.1504,13.797,08-03-08 0:00,34938
1818,1,4,253,1544,1,28-02-08 0:00,08-03-08 0:00,6987.75,559.02,174.6938,08-03-08 0:00,36409
1819,1,4,255,1530,2,28-02-08 0:00,08-03-08 0:00,28072.275,2245.782,701.8069,08-03-08 0:00,23296
1820,1,4,256,1508,1,28-02-08 0:00,08-03-08 0:00,37312.275,2984.982,932.8069,08-03-08 0:00,14897
1821,1,4,259,1694,1,28-02-08 0:00,08-03-08 0:00,3407.25,272.58,85.1813,08-03-08 0:00,354
1822,1,4,250,1624,2,28-02-08 0:00,08-03-08 0:00,28297.5,2263.8,707.4375,08-03-08 0:00,20589
1823,1,4,258,1548,2,28-02-08 0:00,08-03-08 0:00,59.9445,4.7956,1.4986,08-03-08 0:00,4359
1824,1,4,254,1598,4,28-02-08 0:00,08-03-08 0:00,240.72299999999998,19.2578,6.0181,08-03-08 0:00,24699
1825,1,4,257,1658,5,28-02-08 0:00,08-03-08 0:00,43878.45,3510.276,1096.9613,08-03-08 0:00,17850
1826,1,4,261,1536,5,28-02-08 0:00,08-03-08 0:00,544.7295,43.5784,13.6182,08-03-08 0:00,33148
1827,1,4,251,1568,1,28-02-08 0:00,08-03-08 0:00,18641.7,1491.336,466.0425,08-03-08 0:00,17186
1828,1,4,253,1648,5,28-02-08 0:00,08-03-08 0:00,142.4115,11.3929,3.5603,08-03-08 0:00,489
1829,1,4,255,1646,2,28-02-08 0:00,08-03-08 0:00,48030.675,3842.454,1200.7669,08-03-08 0:00,38743
1830,1,4,256,1672,4,28-02-08 0:00,08-03-08 0:00,421.155,33.6924,10.5289,08-03-08 0:00,9090
1831,1,4,259,1600,1,28-02-08 0:00,08-03-08 0:00,1276.275,102.102,31.9069,08-03-08 0:00,29408
1832,1,4,260,1522,1,28-02-08 0:00,08-03-08 0:00,2003.925,160.314,50.0981,08-03-08 0:00,25628
1833,1,4,250,1570,4,29-02-08 0:00,09-03-08 0:00,22516.725,1801.338,562.9181,09-03-08 0:00,26857
1834,1,4,254,1516,1,29-02-08 0:00,09-03-08 0:00,454.86,36.3888,11.3715,09-03-08 0:00,23280
1835,1,4,257,1506,5,29-02-08 0:00,09-03-08 0:00,43878.45,3510.276,1096.9613,09-03-08 0:00,3547
1836,1,4,261,1626,2,29-02-08 0:00,09-03-08 0:00,7132.125,570.57,178.3031,09-03-08 0:00,31266
1837,1,4,251,1542,2,29-02-08 0:00,09-03-08 0:00,28343.7,2267.496,708.5925,09-03-08 0:00,23558
1838,1,4,253,1610,4,29-02-08 0:00,09-03-08 0:00,22516.725,1801.338,562.9181,09-03-08 0:00,34417
1839,3,4,255,1638,5,29-02-08 0:00,09-03-08 0:00,34644.225,2771.538,866.1056,09-03-08 0:00,11632
1840,1,4,256,1582,4,29-02-08 0:00,09-03-08 0:00,247.5585,19.8047,6.189,09-03-08 0:00,19933
1841,1,4,259,1510,5,01-03-08 0:00,10-03-08 0:00,143.0415,11.4433,3.576,10-03-08 0:00,21237
1842,1,4,260,1526,2,01-03-08 0:00,10-03-08 0:00,28199.325,2255.946,704.9831,10-03-08 0:00,16776
1843,1,4,258,1644,1,01-03-08 0:00,10-03-08 0:00,3713.325,297.066,92.8331,10-03-08 0:00,23251
1844,1,4,254,1680,5,01-03-08 0:00,10-03-08 0:00,43878.45,3510.276,1096.9613,10-03-08 0:00,22060
1845,1,4,257,1584,5,01-03-08 0:00,10-03-08 0:00,2979.27,238.3416,74.4818,10-03-08 0:00,6322
1846,1,4,261,1620,5,01-03-08 0:00,10-03-08 0:00,5711.475,456.918,142.7869,10-03-08 0:00,37651
1847,1,4,251,1666,5,01-03-08 0:00,10-03-08 0:00,776.79,62.1432,19.4198,10-03-08 0:00,1369
1848,1,4,253,1592,2,01-03-08 0:00,10-03-08 0:00,97.965,7.8372,2.4491,10-03-08 0:00,14976
1849,1,4,255,1618,4,01-03-08 0:00,10-03-08 0:00,114.471,9.1577,2.8618,10-03-08 0:00,34680
1850,1,4,256,1612,4,01-03-08 0:00,10-03-08 0:00,132.6465,10.6117,3.3162,10-03-08 0:00,28227
1851,1,4,252,1586,5,01-03-08 0:00,10-03-08 0:00,43878.45,3510.276,1096.9613,10-03-08 0:00,22223
1852,1,4,260,1500,1,01-03-08 0:00,10-03-08 0:00,418.95,33.516,10.4738,10-03-08 0:00,20187
1853,1,4,258,1656,4,01-03-08 0:00,10-03-08 0:00,389.655,31.1724,9.7414,10-03-08 0:00,8447
1854,1,4,254,1572,1,01-03-08 0:00,10-03-08 0:00,461.79,36.9432,11.5448,10-03-08 0:00,38574
1855,1,4,257,1562,4,01-03-08 0:00,10-03-08 0:00,2366.847,189.3478,59.1712,10-03-08 0:00,646
1856,1,4,261,1662,2,01-03-08 0:00,10-03-08 0:00,37.0755,2.966,0.9269,10-03-08 0:00,19344
1857,1,4,250,1682,4,03-03-08 0:00,12-03-08 0:00,21558.075,1724.646,538.9519,12-03-08 0:00,10231
1858,1,4,253,1686,4,03-03-08 0:00,12-03-08 0:00,624.2985,49.9439,15.6075,12-03-08 0:00,1922
1859,1,4,255,1684,4,03-03-08 0:00,12-03-08 0:00,20980.575,1678.4460000000001,524.5144,12-03-08 0:00,38869
1860,1,4,256,1534,4,03-03-08 0:00,12-03-08 0:00,360.045,28.8036,9.0011,12-03-08 0:00,20432
1861,1,4,259,1614,4,06-03-08 0:00,15-03-08 0:00,260.4735,20.8379,6.5118,15-03-08 0:00,14524
1862,1,4,260,1588,5,06-03-08 0:00,15-03-08 0:00,40471.2,3237.696,1011.78,15-03-08 0:00,6399
1863,1,4,258,1622,5,06-03-08 0:00,15-03-08 0:00,414.855,33.1884,10.3714,15-03-08 0:00,21177
1864,1,4,254,1632,5,06-03-08 0:00,15-03-08 0:00,38421.075,3073.6859999999997,960.5269,15-03-08 0:00,12463
1865,1,4,252,1608,5,06-03-08 0:00,15-03-08 0:00,5948.25,475.86,148.7063,15-03-08 0:00,10269
1866,1,4,261,1576,5,06-03-08 0:00,15-03-08 0:00,91117.95,7289.436,2277.9488,15-03-08 0:00,36654
1867,1,4,251,1590,1,06-03-08 0:00,15-03-08 0:00,525.0,42.0,13.125,15-03-08 0:00,18450
1868,1,4,253,1514,5,06-03-08 0:00,15-03-08 0:00,2003.6835,160.2947,50.0921,15-03-08 0:00,33391
1869,1,4,255,1498,4,06-03-08 0:00,15-03-08 0:00,26455.275,2116.422,661.3819,15-03-08 0:00,33826
1870,1,4,256,1674,2,06-03-08 0:00,15-03-08 0:00,944.37,75.5496,23.6093,15-03-08 0:00,20188
1871,1,4,259,1652,1,06-03-08 0:00,15-03-08 0:00,6993.525,559.482,174.8381,15-03-08 0:00,15444
1872,1,4,260,1578,3,06-03-08 0:00,15-03-08 0:00,36122.625,2889.81,903.0656,15-03-08 0:00,38358
1873,1,4,258,1538,5,06-03-08 0:00,15-03-08 0:00,37843.575,3027.486,946.0894,15-03-08 0:00,22596
1874,1,4,254,1556,4,06-03-08 0:00,15-03-08 0:00,25531.275,2042.5020000000002,638.2819,15-03-08 0:00,23928
1875,1,4,257,1554,4,06-03-08 0:00,15-03-08 0:00,111.069,8.8855,2.7767,15-03-08 0:00,9436
1876,1,4,261,1688,4,06-03-08 0:00,15-03-08 0:00,125.74799999999999,10.0598,3.1437,15-03-08 0:00,11682
1877,1,4,251,1580,5,07-03-08 0:00,16-03-08 0:00,150.7905,12.0632,3.7698,16-03-08 0:00,9068
1878,1,4,253,1496,5,07-03-08 0:00,16-03-08 0:00,696.528,55.7222,17.4132,16-03-08 0:00,34932
1879,1,4,255,1494,2,07-03-08 0:00,16-03-08 0:00,8847.3,707.784,221.1825,16-03-08 0:00,30407
1880,1,4,256,1650,5,07-03-08 0:00,16-03-08 0:00,171.0765,13.6861,4.2769,16-03-08 0:00,28757
1881,1,4,259,1654,4,07-03-08 0:00,16-03-08 0:00,20397.3,1631.7839999999999,509.9325,16-03-08 0:00,7220
1882,1,4,260,1664,3,07-03-08 0:00,16-03-08 0:00,14628.075,1170.246,365.7019,16-03-08 0:00,31721
1883,2,4,258,1678,4,07-03-08 0:00,16-03-08 0:00,25334.925,2026.7939999999999,633.3731,16-03-08 0:00,36826
1884,1,4,254,1616,5,07-03-08 0:00,16-03-08 0:00,278.52299999999997,22.2818,6.9631,16-03-08 0:00,32823
1885,2,4,257,1492,4,08-03-08 0:00,17-03-08 0:00,111.069,8.8855,2.7767,17-03-08 0:00,10304
1886,1,4,261,1602,5,08-03-08 0:00,17-03-08 0:00,1796.0355,143.6828,44.9009,17-03-08 0:00,10929
1887,1,4,251,1540,4,08-03-08 0:00,17-03-08 0:00,748.755,59.9004,18.7189,17-03-08 0:00,2004
1888,1,4,253,1628,5,08-03-08 0:00,17-03-08 0:00,34644.225,2771.538,866.1056,17-03-08 0:00,35615
1889,1,4,252,1604,4,08-03-08 0:00,17-03-08 0:00,1839.5055,147.1604,45.9876,17-03-08 0:00,341
1890,1,4,256,1690,5,08-03-08 0:00,17-03-08 0:00,146.286,11.7029,3.6572,17-03-08 0:00,28064
1891,1,4,259,1566,5,08-03-08 0:00,17-03-08 0:00,102.564,8.2051,2.5641,17-03-08 0:00,8988
1892,1,4,260,1698,5,08-03-08 0:00,17-03-08 0:00,150.7905,12.0632,3.7698,17-03-08 0:00,15154
1893,1,4,258,1560,5,08-03-08 0:00,17-03-08 0:00,13669.425,1093.5539999999999,341.7356,17-03-08 0:00,38310
1894,1,4,254,1692,5,08-03-08 0:00,17-03-08 0:00,6444.9,515.592,161.1225,17-03-08 0:00,16838
1895,1,4,257,1696,2,08-03-08 0:00,17-03-08 0:00,152581.275,12206.502,3814.5319,17-03-08 0:00,25807
1896,1,4,261,1504,1,08-03-08 0:00,17-03-08 0:00,551.88,44.1504,13.797,17-03-08 0:00,8239
1897,1,4,251,1544,1,09-03-08 0:00,18-03-08 0:00,6987.75,559.02,174.6938,18-03-08 0:00,15704
1898,1,4,253,1530,2,09-03-08 0:00,18-03-08 0:00,28072.275,2245.782,701.8069,18-03-08 0:00,26345
1899,1,4,255,1508,1,09-03-08 0:00,18-03-08 0:00,37312.275,2984.982,932.8069,18-03-08 0:00,14263
1900,1,4,252,1694,1,09-03-08 0:00,18-03-08 0:00,7623.0,609.84,190.575,18-03-08 0:00,34140
1901,1,4,259,1624,2,09-03-08 0:00,18-03-08 0:00,28297.5,2263.8,707.4375,18-03-08 0:00,31965
1902,1,4,260,1548,2,09-03-08 0:00,18-03-08 0:00,59.9445,4.7956,1.4986,18-03-08 0:00,30833
1903,1,4,258,1598,4,09-03-08 0:00,18-03-08 0:00,358.155,28.6524,8.9539,18-03-08 0:00,9288
1904,1,3,250,1658,5,09-03-08 0:00,18-03-08 0:00,43878.45,3510.276,1096.9613,18-03-08 0:00,27957
1905,1,4,257,1536,4,09-03-08 0:00,18-03-08 0:00,1637.9370000000001,131.035,40.9484,18-03-08 0:00,4130
1906,1,4,261,1568,2,09-03-08 0:00,18-03-08 0:00,29989.575,2399.166,749.7394,18-03-08 0:00,25321
1907,1,4,251,1648,5,09-03-08 0:00,18-03-08 0:00,142.4115,11.3929,3.5603,18-03-08 0:00,29327
1908,1,4,253,1646,2,09-03-08 0:00,18-03-08 0:00,48030.675,3842.454,1200.7669,18-03-08 0:00,32888
1909,2,4,255,1672,4,09-03-08 0:00,18-03-08 0:00,12127.7415,970.2193,303.1935,18-03-08 0:00,4183
1910,1,4,256,1600,1,09-03-08 0:00,18-03-08 0:00,1276.275,102.102,31.9069,18-03-08 0:00,7099
1911,1,4,259,1522,1,09-03-08 0:00,18-03-08 0:00,2003.925,160.314,50.0981,18-03-08 0:00,579
1912,1,4,260,1570,2,09-03-08 0:00,18-03-08 0:00,28343.7,2267.496,708.5925,18-03-08 0:00,36834
1913,1,4,258,1516,1,10-03-08 0:00,19-03-08 0:00,454.86,36.3888,11.3715,19-03-08 0:00,18683
1914,1,4,254,1506,5,10-03-08 0:00,19-03-08 0:00,43878.45,3510.276,1096.9613,19-03-08 0:00,147
1915,1,4,257,1626,2,10-03-08 0:00,19-03-08 0:00,7132.125,570.57,178.3031,19-03-08 0:00,8935
1916,1,4,261,1542,2,10-03-08 0:00,19-03-08 0:00,28343.7,2267.496,708.5925,19-03-08 0:00,855
1917,1,4,251,1610,4,10-03-08 0:00,19-03-08 0:00,22516.725,1801.338,562.9181,19-03-08 0:00,4347
1918,1,4,253,1638,5,10-03-08 0:00,19-03-08 0:00,34644.225,2771.538,866.1056,19-03-08 0:00,30782
1919,1,4,255,1582,5,10-03-08 0:00,19-03-08 0:00,694.1655,55.5332,17.3541,19-03-08 0:00,12310
1920,1,4,256,1510,5,10-03-08 0:00,19-03-08 0:00,143.0415,11.4433,3.576,19-03-08 0:00,11956
1921,1,4,259,1526,2,10-03-08 0:00,19-03-08 0:00,28199.325,2255.946,704.9831,19-03-08 0:00,25357
1922,1,4,250,1644,1,10-03-08 0:00,19-03-08 0:00,3713.325,297.066,92.8331,19-03-08 0:00,6471
1923,1,4,258,1680,4,10-03-08 0:00,19-03-08 0:00,19952.625,1596.21,498.8156,19-03-08 0:00,32390
1924,1,4,254,1584,5,10-03-08 0:00,19-03-08 0:00,6540.66,523.2528,163.5165,19-03-08 0:00,11101
1925,1,4,257,1620,5,10-03-08 0:00,19-03-08 0:00,5711.475,456.918,142.7869,19-03-08 0:00,16903
1926,1,4,261,1666,4,10-03-08 0:00,19-03-08 0:00,484.407,38.7526,12.1102,19-03-08 0:00,37163
1927,1,4,251,1592,2,10-03-08 0:00,19-03-08 0:00,97.965,7.8372,2.4491,19-03-08 0:00,12848
1928,1,4,253,1618,4,10-03-08 0:00,19-03-08 0:00,114.471,9.1577,2.8618,19-03-08 0:00,15216
1929,1,4,255,1612,4,13-03-08 0:00,22-03-08 0:00,132.6465,10.6117,3.3162,22-03-08 0:00,37800
1930,1,4,256,1586,5,13-03-08 0:00,22-03-08 0:00,43878.45,3510.276,1096.9613,22-03-08 0:00,35371
1931,1,4,259,1500,1,13-03-08 0:00,22-03-08 0:00,418.95,33.516,10.4738,22-03-08 0:00,9882
1932,1,4,260,1656,4,13-03-08 0:00,22-03-08 0:00,240.72299999999998,19.2578,6.0181,22-03-08 0:00,16016
1933,1,4,250,1572,1,13-03-08 0:00,22-03-08 0:00,461.79,36.9432,11.5448,22-03-08 0:00,2445
1934,1,4,254,1562,4,13-03-08 0:00,22-03-08 0:00,253.32299999999998,20.2658,6.3331,22-03-08 0:00,11080
1935,1,4,257,1662,2,13-03-08 0:00,22-03-08 0:00,37.0755,2.966,0.9269,22-03-08 0:00,2283
1936,1,4,261,1682,4,13-03-08 0:00,22-03-08 0:00,21558.075,1724.646,538.9519,22-03-08 0:00,7009
1937,1,4,251,1686,4,13-03-08 0:00,22-03-08 0:00,710.325,56.826,17.7581,22-03-08 0:00,12114
1938,1,4,253,1684,5,13-03-08 0:00,22-03-08 0:00,86220.75,6897.66,2155.5188,22-03-08 0:00,12623
1939,1,4,255,1534,4,13-03-08 0:00,22-03-08 0:00,235.9035,18.8723,5.8976,22-03-08 0:00,13568
1940,1,4,256,1614,5,13-03-08 0:00,22-03-08 0:00,428.4,34.272,10.71,22-03-08 0:00,32026
1941,4,4,259,1588,5,13-03-08 0:00,22-03-08 0:00,40471.2,3237.696,1011.78,22-03-08 0:00,26847
1942,1,4,260,1622,5,13-03-08 0:00,22-03-08 0:00,272.4435,21.7955,6.8111,22-03-08 0:00,23670
1943,1,4,258,1632,4,13-03-08 0:00,22-03-08 0:00,23671.725,1893.7379999999998,591.7931,22-03-08 0:00,13347
1944,1,4,254,1608,5,13-03-08 0:00,22-03-08 0:00,5948.25,475.86,148.7063,22-03-08 0:00,4271
1945,1,4,257,1576,5,14-03-08 0:00,23-03-08 0:00,91117.95,7289.436,2277.9488,23-03-08 0:00,7828
1946,1,4,261,1590,1,14-03-08 0:00,23-03-08 0:00,525.0,42.0,13.125,23-03-08 0:00,11151
1947,1,4,251,1514,5,14-03-08 0:00,23-03-08 0:00,2003.6835,160.2947,50.0921,23-03-08 0:00,19951
1948,1,4,253,1498,4,14-03-08 0:00,23-03-08 0:00,26455.275,2116.422,661.3819,23-03-08 0:00,19895
1949,1,4,255,1674,2,14-03-08 0:00,23-03-08 0:00,944.37,75.5496,23.6093,23-03-08 0:00,10031
1950,1,4,256,1652,4,14-03-08 0:00,23-03-08 0:00,48186.6,3854.928,1204.665,23-03-08 0:00,9628
1951,1,4,252,1578,5,14-03-08 0:00,23-03-08 0:00,26720.925,2137.674,668.0231,23-03-08 0:00,21984
1952,2,4,260,1538,5,14-03-08 0:00,23-03-08 0:00,37843.575,3027.486,946.0894,23-03-08 0:00,36965
1953,1,4,258,1556,4,14-03-08 0:00,23-03-08 0:00,25531.275,2042.5020000000002,638.2819,23-03-08 0:00,18644
1954,1,4,254,1554,5,14-03-08 0:00,23-03-08 0:00,278.83799999999997,22.307,6.971,23-03-08 0:00,15712
1955,1,4,257,1688,4,14-03-08 0:00,23-03-08 0:00,125.74799999999999,10.0598,3.1437,23-03-08 0:00,27232
1956,1,4,261,1580,5,14-03-08 0:00,23-03-08 0:00,150.7905,12.0632,3.7698,23-03-08 0:00,34597
1957,1,4,250,1496,5,14-03-08 0:00,23-03-08 0:00,776.79,62.1432,19.4198,23-03-08 0:00,3551
1958,1,4,253,1494,2,14-03-08 0:00,23-03-08 0:00,8847.3,707.784,221.1825,23-03-08 0:00,13513
1959,1,4,255,1650,5,14-03-08 0:00,23-03-08 0:00,171.0765,13.6861,4.2769,23-03-08 0:00,10496
1960,1,4,256,1654,4,14-03-08 0:00,23-03-08 0:00,20397.3,1631.7839999999999,509.9325,23-03-08 0:00,25812
1961,1,4,259,1664,3,15-03-08 0:00,24-03-08 0:00,14628.075,1170.246,365.7019,24-03-08 0:00,18608
1962,1,4,260,1678,3,15-03-08 0:00,24-03-08 0:00,33350.625,2668.05,833.7656,24-03-08 0:00,577
1963,1,4,258,1616,5,15-03-08 0:00,24-03-08 0:00,414.855,33.1884,10.3714,24-03-08 0:00,13053
1964,1,4,254,1492,5,15-03-08 0:00,24-03-08 0:00,278.83799999999997,22.307,6.971,24-03-08 0:00,10767
1965,1,4,252,1602,5,15-03-08 0:00,24-03-08 0:00,1796.0355,143.6828,44.9009,24-03-08 0:00,3186
1966,1,4,261,1540,4,15-03-08 0:00,24-03-08 0:00,489.069,39.1255,12.2267,24-03-08 0:00,26240
1967,1,4,251,1628,5,15-03-08 0:00,24-03-08 0:00,34644.225,2771.538,866.1056,24-03-08 0:00,1550
1968,1,4,253,1604,4,15-03-08 0:00,24-03-08 0:00,1839.5055,147.1604,45.9876,24-03-08 0:00,25143
1969,1,4,255,1690,5,15-03-08 0:00,24-03-08 0:00,146.286,11.7029,3.6572,24-03-08 0:00,30979
1970,1,4,256,1566,5,15-03-08 0:00,24-03-08 0:00,102.564,8.2051,2.5641,24-03-08 0:00,33111
1971,1,4,259,1698,5,15-03-08 0:00,24-03-08 0:00,150.7905,12.0632,3.7698,24-03-08 0:00,14497
1972,1,4,260,1560,5,15-03-08 0:00,24-03-08 0:00,13669.425,1093.5539999999999,341.7356,24-03-08 0:00,13990
1973,1,4,258,1692,5,15-03-08 0:00,24-03-08 0:00,9948.33,795.8664,248.7083,24-03-08 0:00,14723
1974,1,4,254,1696,2,15-03-08 0:00,24-03-08 0:00,28343.7,2267.496,708.5925,24-03-08 0:00,31834
1975,1,4,257,1504,1,15-03-08 0:00,24-03-08 0:00,551.88,44.1504,13.797,24-03-08 0:00,27462
1976,1,4,261,1544,1,15-03-08 0:00,24-03-08 0:00,6987.75,559.02,174.6938,24-03-08 0:00,26348
1977,1,4,251,1530,2,16-03-08 0:00,25-03-08 0:00,28072.275,2245.782,701.8069,25-03-08 0:00,27071
1978,1,4,253,1508,1,16-03-08 0:00,25-03-08 0:00,37312.275,2984.982,932.8069,25-03-08 0:00,26983
1979,1,4,255,1694,1,16-03-08 0:00,25-03-08 0:00,7623.0,609.84,190.575,25-03-08 0:00,19550
1980,1,4,256,1624,2,16-03-08 0:00,25-03-08 0:00,28297.5,2263.8,707.4375,25-03-08 0:00,32711
1981,1,4,259,1548,2,16-03-08 0:00,25-03-08 0:00,59.9445,4.7956,1.4986,25-03-08 0:00,38123
1982,1,4,260,1598,4,16-03-08 0:00,25-03-08 0:00,234.6435,18.7715,5.8661,25-03-08 0:00,8395
1983,1,4,258,1658,5,16-03-08 0:00,25-03-08 0:00,43878.45,3510.276,1096.9613,25-03-08 0:00,14439
1984,1,4,254,1536,4,16-03-08 0:00,25-03-08 0:00,247.2435,19.7795,6.1811,25-03-08 0:00,21033
1985,1,4,257,1568,2,16-03-08 0:00,25-03-08 0:00,49376.25,3950.1,1234.4063,25-03-08 0:00,33153
1986,1,4,261,1648,5,16-03-08 0:00,25-03-08 0:00,142.4115,11.3929,3.5603,25-03-08 0:00,16639
1987,1,4,251,1646,2,16-03-08 0:00,25-03-08 0:00,48030.675,3842.454,1200.7669,25-03-08 0:00,35322
1988,1,4,253,1672,5,16-03-08 0:00,25-03-08 0:00,39258.45,3140.676,981.4613,25-03-08 0:00,8837
1989,1,4,252,1600,1,16-03-08 0:00,25-03-08 0:00,1276.275,102.102,31.9069,25-03-08 0:00,13940
1990,1,4,256,1522,1,16-03-08 0:00,25-03-08 0:00,2003.925,160.314,50.0981,25-03-08 0:00,28101
1991,1,4,259,1570,4,16-03-08 0:00,25-03-08 0:00,22516.725,1801.338,562.9181,25-03-08 0:00,25327
1992,1,4,260,1516,1,16-03-08 0:00,25-03-08 0:00,454.86,36.3888,11.3715,25-03-08 0:00,22501
1993,1,4,258,1506,5,17-03-08 0:00,26-03-08 0:00,43878.45,3510.276,1096.9613,26-03-08 0:00,30483
1994,1,4,254,1626,2,17-03-08 0:00,26-03-08 0:00,7132.125,570.57,178.3031,26-03-08 0:00,33510
1995,1,4,257,1542,2,17-03-08 0:00,26-03-08 0:00,28343.7,2267.496,708.5925,26-03-08 0:00,9209
1996,1,4,261,1610,4,17-03-08 0:00,26-03-08 0:00,22516.725,1801.338,562.9181,26-03-08 0:00,17772
1997,1,4,251,1638,5,17-03-08 0:00,26-03-08 0:00,34644.225,2771.538,866.1056,26-03-08 0:00,39036
1998,1,4,253,1582,5,17-03-08 0:00,26-03-08 0:00,656.586,52.5269,16.4147,26-03-08 0:00,37405
1999,1,4,255,1510,5,17-03-08 0:00,26-03-08 0:00,143.0415,11.4433,3.576,26-03-08 0:00,20837
2000,1,4,252,1526,2,17-03-08 0:00,26-03-08 0:00,28199.325,2255.946,704.9831,26-03-08 0:00,10407
2001,1,4,259,1644,1,17-03-08 0:00,26-03-08 0:00,3713.325,297.066,92.8331,26-03-08 0:00,25436
2002,1,4,260,1680,5,17-03-08 0:00,26-03-08 0:00,43878.45,3510.276,1096.9613,26-03-08 0:00,9463
2003,1,4,258,1584,5,17-03-08 0:00,26-03-08 0:00,9799.65,783.972,244.9913,26-03-08 0:00,31938
2004,1,3,250,1620,5,17-03-08 0:00,26-03-08 0:00,5711.475,456.918,142.7869,26-03-08 0:00,37716
2005,1,4,257,1666,4,17-03-08 0:00,26-03-08 0:00,111.5415,8.9233,2.7885,26-03-08 0:00,20538
2006,1,4,261,1592,2,17-03-08 0:00,26-03-08 0:00,97.965,7.8372,2.4491,26-03-08 0:00,35102
2007,1,4,251,1618,4,17-03-08 0:00,26-03-08 0:00,114.471,9.1577,2.8618,26-03-08 0:00,22800
2008,1,4,253,1612,4,17-03-08 0:00,26-03-08 0:00,132.6465,10.6117,3.3162,26-03-08 0:00,29436
2009,2,4,255,1586,5,20-03-08 0:00,29-03-08 0:00,43878.45,3510.276,1096.9613,29-03-08 0:00,20324
2010,1,4,256,1500,1,20-03-08 0:00,29-03-08 0:00,418.95,33.516,10.4738,29-03-08 0:00,27024
2011,1,4,259,1656,5,20-03-08 0:00,29-03-08 0:00,566.0865,45.2869,14.1522,29-03-08 0:00,9798
2012,1,4,260,1572,1,20-03-08 0:00,29-03-08 0:00,461.79,36.9432,11.5448,29-03-08 0:00,36993
2013,1,4,258,1562,4,20-03-08 0:00,29-03-08 0:00,377.055,30.1644,9.4264,29-03-08 0:00,23822
2014,1,4,254,1662,2,20-03-08 0:00,29-03-08 0:00,37.0755,2.966,0.9269,29-03-08 0:00,19219
2015,1,4,257,1682,4,20-03-08 0:00,29-03-08 0:00,21558.075,1724.646,538.9519,29-03-08 0:00,11578
2016,1,4,261,1686,4,20-03-08 0:00,29-03-08 0:00,552.2265,44.1781,13.8057,29-03-08 0:00,24862
2017,1,4,251,1684,5,20-03-08 0:00,29-03-08 0:00,86220.75,6897.66,2155.5188,29-03-08 0:00,22225
2018,1,4,253,1534,5,20-03-08 0:00,29-03-08 0:00,696.528,55.7222,17.4132,29-03-08 0:00,37650
